cursor,firstName,lastName,department,avgDifficulty,avgRating,numRatings,legacyId,link
YXJyYXljb25uZWN0aW9uOjczOQ==,Mike,Duff,Architecture,1,2.5,2,1891948,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1891948
YXJyYXljb25uZWN0aW9uOjc0MA==,Charles,Kenerley,Microbiology,4,3,1,1892100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1892100
YXJyYXljb25uZWN0aW9uOjc0MQ==,Cecelia,Hawkins,English,2.1,3.8,4,1893230,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1893230
YXJyYXljb25uZWN0aW9uOjc0Mg==,TJ,Marcum,Health & Physical Education,0,0,0,1893843,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1893843
YXJyYXljb25uZWN0aW9uOjc0Mw==,Claudia,Nelson,English,2.4,4,4,1893999,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1893999
YXJyYXljb25uZWN0aW9uOjc0NA==,Christen,Dovalina,Psychology,0,0,0,1894340,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1894340
YXJyYXljb25uZWN0aW9uOjc0NQ==,Lisa,Ramos,History,4.4,2.8,4,1894495,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1894495
YXJyYXljb25uZWN0aW9uOjc0Ng==,Crina,Silasi-Mansat,Psychology,3,3,3,1894605,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1894605
YXJyYXljb25uZWN0aW9uOjc0Nw==,Marion,Coe,Anthropology,3,3,2,1894621,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1894621
YXJyYXljb25uZWN0aW9uOjc0OA==,Leonas,Grumulaitis,Physics,5,1,1,1896694,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1896694
YXJyYXljb25uZWN0aW9uOjc0OQ==,Josef,Sifuentes,Mathematics,3.8,3.3,3,1896757,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1896757
YXJyYXljb25uZWN0aW9uOjc1MA==,Kalyan,Annamalai,Engineering,3.4,3.3,3,1897570,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1897570
YXJyYXljb25uZWN0aW9uOjc1MQ==,Nathaniel,Rosenheim,Architecture,5,1,1,1897991,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1897991
YXJyYXljb25uZWN0aW9uOjc1Mg==,Petros,Valettas,Mathematics,4.3,3,3,1898264,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1898264
YXJyYXljb25uZWN0aW9uOjc1Mw==,Reid,Stavinhoa,Agriculture,4.9,1.4,7,1898567,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1898567
YXJyYXljb25uZWN0aW9uOjc1NA==,Michael,Stavinoha,Agriculture,4.8,1.8,5,1898572,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1898572
YXJyYXljb25uZWN0aW9uOjc1NQ==,Hector,Gracimartin,Psychology,4.8,1.5,4,1898573,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1898573
YXJyYXljb25uZWN0aW9uOjc1Ng==,Cheng,Cheng,Economics,5,2,1,1899338,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1899338
YXJyYXljb25uZWN0aW9uOjc1Nw==,Jeffery,Raymond,Chemistry,5,3,1,1899849,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1899849
YXJyYXljb25uZWN0aW9uOjc1OA==,Earnestyne,Sullivan,Education,1.5,2,1,1900682,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1900682
YXJyYXljb25uZWN0aW9uOjc1OQ==,Martha,Montejo,Hispanic Studies,4.8,2,3,1900792,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1900792
YXJyYXljb25uZWN0aW9uOjc2MA==,Jennifer,Barbour,Communication,3.3,3.7,7,1901394,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901394
YXJyYXljb25uZWN0aW9uOjc2MQ==,Nicholas,Suntzeff,Physics & Astronomy,4,2.8,28,1901884,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1901884
YXJyYXljb25uZWN0aW9uOjc2Mg==,John,Hanson,Economics,1.1,4.9,9,1902435,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1902435
YXJyYXljb25uZWN0aW9uOjc2Mw==,Seung-Hyun,Kim,English,3.3,1.8,4,1902986,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1902986
YXJyYXljb25uZWN0aW9uOjc2NA==,Krishan,Rana,Engineering,4,4,1,1903123,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1903123
YXJyYXljb25uZWN0aW9uOjc2NQ==,Thomas,Strganac,Engineering,2.8,3.6,5,1903796,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1903796
YXJyYXljb25uZWN0aW9uOjc2Ng==,Vikram,Kinra,Engineering,2.7,3.9,7,1903802,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1903802
YXJyYXljb25uZWN0aW9uOjc2Nw==,Othon,Rediniotis,Engineering,2.3,3.5,2,1903804,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1903804
YXJyYXljb25uZWN0aW9uOjc2OA==,Jerrod,Hofferth,Engineering,5,4,1,1903806,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1903806
YXJyYXljb25uZWN0aW9uOjc2OQ==,Ernest,Kirkham,Health & Physical Education,5,1.7,3,1903807,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1903807
YXJyYXljb25uZWN0aW9uOjc3MA==,Stephen,Avsec,Mathematics,3.3,3,2,1903808,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1903808
YXJyYXljb25uZWN0aW9uOjc3MQ==,Jessi,Snider,English,4.7,2.3,11,1905927,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1905927
YXJyYXljb25uZWN0aW9uOjc3Mg==,Robert,Hetland,Earth Science,3,3,1,1907869,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907869
YXJyYXljb25uZWN0aW9uOjc3Mw==,Irene,Backelmann,International Studies,3.5,1,1,1908126,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1908126
YXJyYXljb25uZWN0aW9uOjc3NA==,Ethan,Knight,English,4.5,2,2,1910747,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1910747
YXJyYXljb25uZWN0aW9uOjc3NQ==,April,Kinkead,English,4.5,3.5,2,1913379,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1913379
YXJyYXljb25uZWN0aW9uOjc3Ng==,Bradley,Goodine,Political Science,4.5,4,1,1914573,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1914573
YXJyYXljb25uZWN0aW9uOjc3Nw==,Laura,Estill,English,4.7,3.8,6,1914574,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1914574
YXJyYXljb25uZWN0aW9uOjc3OA==,Christine,Murray,English,0,0,0,1915338,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1915338
YXJyYXljb25uZWN0aW9uOjc3OQ==,Adam,Burke,Anthropology,3.8,3.2,12,1917227,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1917227
YXJyYXljb25uZWN0aW9uOjc4MA==,Michael,Proctor,Economics,1.5,4.8,13,1921740,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1921740
YXJyYXljb25uZWN0aW9uOjc4MQ==,Cynthia ,Boettcher,Education,5,1,3,1922331,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1922331
YXJyYXljb25uZWN0aW9uOjc4Mg==,Steve,Lockless,Biology,3.6,4.1,12,1923513,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1923513
YXJyYXljb25uZWN0aW9uOjc4Mw==,Dustin,Steinhauer,Mathematics,2.7,4.1,7,1924319,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1924319
YXJyYXljb25uZWN0aW9uOjc4NA==,Steven,Taliaferro,Mathematics,2.8,4.2,12,1925058,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1925058
YXJyYXljb25uZWN0aW9uOjc4NQ==,Tracy,Hammond,Computer Science,2.5,3,2,1927583,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1927583
YXJyYXljb25uZWN0aW9uOjc4Ng==,Samantha,Shields,Education,0,0,0,1927587,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1927587
YXJyYXljb25uZWN0aW9uOjc4Nw==,Glenn,Lahodny,Mathematics,4.5,3.3,55,1928327,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1928327
YXJyYXljb25uZWN0aW9uOjc4OA==,Miles,Sasser,Geology,0,0,0,1928792,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1928792
YXJyYXljb25uZWN0aW9uOjc4OQ==,Scott,Schaefer,Computer Science,4.9,1.7,17,1929334,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1929334
YXJyYXljb25uZWN0aW9uOjc5MA==,Sarah,Witherspoon,Mathematics,3.6,3.1,12,1930366,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1930366
YXJyYXljb25uZWN0aW9uOjc5MQ==,Glen ,Vigus ,Art,4.6,2.8,4,1932393,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1932393
YXJyYXljb25uZWN0aW9uOjc5Mg==,Melissa,Grunlan,Engineering,4,3.5,2,1933467,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1933467
YXJyYXljb25uZWN0aW9uOjc5Mw==,Louis,Mcdaniels,Engineering,0,0,0,1933981,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1933981
YXJyYXljb25uZWN0aW9uOjc5NA==,Niel,Sanger,Air Force Studies,4.7,3,4,1936690,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1936690
YXJyYXljb25uZWN0aW9uOjc5NQ==,Akhilesh,Gaharwar,Biomedical Engineering,4.6,2.5,8,1937571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1937571
YXJyYXljb25uZWN0aW9uOjc5Ng==,Justin ,Garner ,Sociology,3.3,3,3,1939027,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1939027
YXJyYXljb25uZWN0aW9uOjc5Nw==,Timothy,Woods,Sociology,3.2,3.6,61,1939035,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1939035
YXJyYXljb25uZWN0aW9uOjc5OA==,John,Kainer,Sociology,4.9,1.5,19,1939159,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1939159
YXJyYXljb25uZWN0aW9uOjc5OQ==,Ji,Jim,Engineering,5,2.5,4,1940153,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1940153
YXJyYXljb25uZWN0aW9uOjgwMA==,Adam,Jones,Biology,3.5,4,1,1940386,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1940386
YXJyYXljb25uZWN0aW9uOjgwMQ==,Huafei,Yan,Finance,5,3.3,3,1940872,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1940872
YXJyYXljb25uZWN0aW9uOjgwMg==,Adrienne ,Rhodes,Accounting,3.9,2.8,5,1941976,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1941976
YXJyYXljb25uZWN0aW9uOjgwMw==,Joseph,Rojas,Mathematics,2.2,4,5,1942372,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1942372
YXJyYXljb25uZWN0aW9uOjgwNA==,Katherine,Willyard,Sociology,2.5,4,1,1942374,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1942374
YXJyYXljb25uZWN0aW9uOjgwNQ==,Jesse,Tune,Anthropology,4.3,1.5,2,1942757,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1942757
YXJyYXljb25uZWN0aW9uOjgwNg==,Amanda,Franks,Education,2,2.8,10,1944278,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1944278
YXJyYXljb25uZWN0aW9uOjgwNw==,John,Penson,Agriculture,3.4,3,28,1944393,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1944393
YXJyYXljb25uZWN0aW9uOjgwOA==,Brandon,Campbell,Economics,2,3.8,13,1945068,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1945068
YXJyYXljb25uZWN0aW9uOjgwOQ==,kyong,cho,Communication,3.8,3,4,1945206,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1945206
YXJyYXljb25uZWN0aW9uOjgxMA==,Oliver,Frauenfeld,Geography,4.1,2.8,44,1945694,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1945694
YXJyYXljb25uZWN0aW9uOjgxMQ==,Sneha,Wager,Psychology,4.8,2,2,1947326,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1947326
YXJyYXljb25uZWN0aW9uOjgxMg==,Matthew,Yokell,History,4.5,3,2,1947595,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1947595
YXJyYXljb25uZWN0aW9uOjgxMw==,Srinivas ,Shakkottai,Computer Engineering,4.7,3.3,3,1947682,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1947682
YXJyYXljb25uZWN0aW9uOjgxNA==,Andrew,Comech,Mathematics,3.8,3.2,6,1947777,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1947777
YXJyYXljb25uZWN0aW9uOjgxNQ==,Gregory,Pearlstein,Mathematics,2.5,3.9,10,1947785,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1947785
YXJyYXljb25uZWN0aW9uOjgxNg==,Edward,Fry,Physics,2.7,4,9,1947793,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1947793
YXJyYXljb25uZWN0aW9uOjgxNw==,Angela,Ahlgren,Theater,4.1,1.4,19,1947796,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1947796
YXJyYXljb25uZWN0aW9uOjgxOA==,Verna,Keith,Sociology,4.5,3,2,1948161,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1948161
YXJyYXljb25uZWN0aW9uOjgxOQ==,Morgan,Smith,Anthropology,4.9,2.2,14,1949064,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1949064
YXJyYXljb25uZWN0aW9uOjgyMA==,Noemi,Mendoza Diaz,Engineering,3.3,3.1,47,1949496,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1949496
YXJyYXljb25uZWN0aW9uOjgyMQ==,Lucia,Hodgson,English,3.8,3.2,18,1950159,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950159
YXJyYXljb25uZWN0aW9uOjgyMg==,Anwar,Ahmed,Accounting,0,0,0,1950202,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950202
YXJyYXljb25uZWN0aW9uOjgyMw==,Shuru,Zhong,Anthropology,3.5,1.5,4,1950214,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950214
YXJyYXljb25uZWN0aW9uOjgyNA==,Betty ,Cross,History,0,0,0,1950450,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950450
YXJyYXljb25uZWN0aW9uOjgyNQ==,Neall,Pogue,History,3.9,2.3,26,1950451,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950451
YXJyYXljb25uZWN0aW9uOjgyNg==,Hamed,Aly,Health Science,5,1,1,1950824,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950824
YXJyYXljb25uZWN0aW9uOjgyNw==,Christopher ,Beaudoin ,Communication,4.3,3,2,1950906,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950906
YXJyYXljb25uZWN0aW9uOjgyOA==,Julie,Rogers,Architecture,3.7,3.7,11,1951100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1951100
YXJyYXljb25uZWN0aW9uOjgyOQ==,Kim,Hill,Political Science,4,3,1,1951582,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1951582
YXJyYXljb25uZWN0aW9uOjgzMA==,Patrick,Clifford,Psychology,3.5,2.8,66,1951715,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1951715
YXJyYXljb25uZWN0aW9uOjgzMQ==,John,Poston,Engineering,3,2.3,4,1951912,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1951912
YXJyYXljb25uZWN0aW9uOjgzMg==,Eren,Kiral,Mathematics,3.2,3.4,17,1951920,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1951920
YXJyYXljb25uZWN0aW9uOjgzMw==,Leonardo,Cardoso,Music,3.7,2.1,32,1951926,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1951926
YXJyYXljb25uZWN0aW9uOjgzNA==,Saskia,Mioduszewski,Physics,4.2,3.8,24,1951931,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1951931
YXJyYXljb25uZWN0aW9uOjgzNQ==,Beatriz,Marquez,Sociology,4.7,3,21,1952130,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1952130
YXJyYXljb25uZWN0aW9uOjgzNg==,Edelmiro,Escamilla,Architecture,4.7,2.4,5,1952315,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1952315
YXJyYXljb25uZWN0aW9uOjgzNw==,Walter,Daugherity,Computer Science,2.6,3.7,16,1952318,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1952318
YXJyYXljb25uZWN0aW9uOjgzOA==,Carolyn,Schroeder,Geology,4.3,2.8,11,1953759,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1953759
YXJyYXljb25uZWN0aW9uOjgzOQ==,Kristin,Hoffmeister,Anthropology,4.8,3,2,1953800,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1953800
YXJyYXljb25uZWN0aW9uOjg0MA==,Tami,Hawkins,Health  Physical Education,2.5,1.8,6,1953886,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1953886
YXJyYXljb25uZWN0aW9uOjg0MQ==,Douglas,Woods,Psychology,3.8,3,2,1954549,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1954549
YXJyYXljb25uZWN0aW9uOjg0Mg==,Steven,Davis,History,4.8,2,7,1954570,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1954570
YXJyYXljb25uZWN0aW9uOjg0Mw==,Amanda,Covington,English,4.8,2.5,2,1954779,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1954779
YXJyYXljb25uZWN0aW9uOjg0NA==,Christina,Smith,Psychology,0,0,0,1956142,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1956142
YXJyYXljb25uZWN0aW9uOjg0NQ==,William,Davis,Psychology,5,2,1,1957391,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1957391
YXJyYXljb25uZWN0aW9uOjg0Ng==,Leslie,Morey,Psychology,4.6,3.3,8,1957998,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1957998
YXJyYXljb25uZWN0aW9uOjg0Nw==,Kayoung,Kim,Psychology,4.7,2.3,9,1958881,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1958881
YXJyYXljb25uZWN0aW9uOjg0OA==,Sou,Nam,Geography,3,3.3,8,1959607,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1959607
YXJyYXljb25uZWN0aW9uOjg0OQ==,Hoi-eun,Kim,History,4.1,3.7,7,1960364,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1960364
YXJyYXljb25uZWN0aW9uOjg1MA==,Sara,Alpern,History,4,3.5,8,1960408,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1960408
YXJyYXljb25uZWN0aW9uOjg1MQ==,Adam,Naito,Geography,4.1,2.5,6,1962334,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1962334
YXJyYXljb25uZWN0aW9uOjg1Mg==,Karl,Krusell,Anthropology,5,1,2,1962369,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1962369
YXJyYXljb25uZWN0aW9uOjg1Mw==,Chase,Beck,Anthropology,3.5,3.3,3,1962373,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1962373
YXJyYXljb25uZWN0aW9uOjg1NA==,Dongxiao,Liu,Sociology,2.5,3.5,2,1962386,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1962386
YXJyYXljb25uZWN0aW9uOjg1NQ==,David,Brooks,Dairy Science,0,0,0,1962409,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1962409
YXJyYXljb25uZWN0aW9uOjg1Ng==,Richard,Davison,Fine Arts,3,3.7,11,1963160,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1963160
YXJyYXljb25uZWN0aW9uOjg1Nw==,Adam,Rothstein,Fine Arts,4.7,4,3,1963167,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1963167
YXJyYXljb25uZWN0aW9uOjg1OA==,Anatol,Bologan,Graphic Arts,3.6,3.5,9,1963173,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1963173
YXJyYXljb25uZWN0aW9uOjg1OQ==,Jessica,Raterman,Anthropology,3.6,2.4,5,1963236,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1963236
YXJyYXljb25uZWN0aW9uOjg2MA==,Kenneth,Williamson,Chemistry,4,3,1,1963780,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1963780
YXJyYXljb25uZWN0aW9uOjg2MQ==,Alexander,Lozovskiy,Mathematics,2,3.9,10,1963865,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1963865
YXJyYXljb25uZWN0aW9uOjg2Mg==,Daniel,Valdez,Health  Physical Education,4,2.5,2,1964048,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1964048
YXJyYXljb25uZWN0aW9uOjg2Mw==,Gabe,Hamer,Entomology,3.7,2.4,8,1964659,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1964659
YXJyYXljb25uZWN0aW9uOjg2NA==,Tim,Torno,Accounting,0,0,0,1964740,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1964740
YXJyYXljb25uZWN0aW9uOjg2NQ==,Xi,Zhao,Economics,3,3.5,2,1966398,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1966398
YXJyYXljb25uZWN0aW9uOjg2Ng==,Nelson,Shake,English,4.7,2.8,6,1967550,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1967550
YXJyYXljb25uZWN0aW9uOjg2Nw==,Tim,Logan,Life Science,4.5,1.9,10,1967894,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1967894
YXJyYXljb25uZWN0aW9uOjg2OA==,Mary,Meagher,Psychology,3.3,3.6,8,1968671,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968671
YXJyYXljb25uZWN0aW9uOjg2OQ==,Apostolos ,Vasilakis,English,4.6,2.4,14,1971409,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1971409
YXJyYXljb25uZWN0aW9uOjg3MA==,Arthur,Sakamoto,Sociology,4.3,1.7,13,1972635,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1972635
YXJyYXljb25uZWN0aW9uOjg3MQ==,Christina,Wiederwohl,Physical Sciences,3.6,2.8,10,1975385,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1975385
YXJyYXljb25uZWN0aW9uOjg3Mg==,Rebecca,Shaffer,Sociology,4.1,1.7,10,1975386,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1975386
YXJyYXljb25uZWN0aW9uOjg3Mw==,Joel,Reed,Communication,3.8,3,2,1975477,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1975477
YXJyYXljb25uZWN0aW9uOjg3NA==,Harry,Hogan,Engineering,4.5,4,1,1976124,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1976124
YXJyYXljb25uZWN0aW9uOjg3NQ==,Heather,Clark,Health  Physical Education,2.8,2.7,18,1976221,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1976221
YXJyYXljb25uZWN0aW9uOjg3Ng==,Severine ,biard,Mathematics,3.8,2,6,1976520,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1976520
YXJyYXljb25uZWN0aW9uOjg3Nw==,Donald ,Collins,Atmospheric Sciences,3.4,3.8,5,1976710,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1976710
YXJyYXljb25uZWN0aW9uOjg3OA==,Heather,Wilkinson,Agriculture,1.9,4.4,15,1977789,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1977789
YXJyYXljb25uZWN0aW9uOjg3OQ==,Maria,Escobar-Lemmon,Political Science,3.1,3.9,48,1978302,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1978302
YXJyYXljb25uZWN0aW9uOjg4MA==,Paul,Skoufranis,Mathematics,4.3,3,3,1978337,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1978337
YXJyYXljb25uZWN0aW9uOjg4MQ==,Ranjeet,Dongaonkar,Veterinary Sciences,3.5,3,1,1978339,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1978339
YXJyYXljb25uZWN0aW9uOjg4Mg==,Zhi,Zhou,Mathematics,2.3,3,3,1978422,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1978422
YXJyYXljb25uZWN0aW9uOjg4Mw==,Dennis ,Hassman,Air Force Studies,2.5,3,1,1978889,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1978889
YXJyYXljb25uZWN0aW9uOjg4NA==,Lei,Fang,Chemistry,4,3.1,9,1979148,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1979148
YXJyYXljb25uZWN0aW9uOjg4NQ==,Krista,Steinke Finch,Art  Design,4,3.7,6,1979378,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1979378
YXJyYXljb25uZWN0aW9uOjg4Ng==,Cameron,Farnsworth,Mathematics,0,0,0,1979479,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1979479
YXJyYXljb25uZWN0aW9uOjg4Nw==,Apryl,Williams,Sociology,4.4,2.3,10,1979593,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1979593
YXJyYXljb25uZWN0aW9uOjg4OA==,Wesley,Osburn,Animal Science,0,0,0,1979801,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1979801
YXJyYXljb25uZWN0aW9uOjg4OQ==,Jean Luc,Guermond,Mathematics,2.3,4.5,2,1979969,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1979969
YXJyYXljb25uZWN0aW9uOjg5MA==,Vimlarani ,Chopra,Biology,1,4,1,1981591,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1981591
YXJyYXljb25uZWN0aW9uOjg5MQ==,Erin ,Fisk,Education,4.5,4,1,1982888,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1982888
YXJyYXljb25uZWN0aW9uOjg5Mg==,Zenon,Medina-Cetina,Civil Engineering,2.4,4.4,5,1983404,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1983404
YXJyYXljb25uZWN0aW9uOjg5Mw==,Reuben ,May,Sociology,3.4,4.1,20,1985087,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1985087
YXJyYXljb25uZWN0aW9uOjg5NA==,Dr. Lin,Jiang,Chemistry,3.8,3.3,21,1986649,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1986649
YXJyYXljb25uZWN0aW9uOjg5NQ==,Madison,Haltom,Music,0,0,0,1986909,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1986909
YXJyYXljb25uZWN0aW9uOjg5Ng==,Isaac,Bustos,Music,3,2.7,62,1986911,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1986911
YXJyYXljb25uZWN0aW9uOjg5Nw==,Angela,Arenivar,Spanish,4,2.2,17,1987177,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1987177
